carat,cut,color,clarity,depth,table,price,'x','y','z'
0.5,b'Very Good',b'F',b'VVS2',62.8,55.0,2153.0,5.0,5.13,3.18
0.53,b'Ideal',b'G',b'VVS1',61.6,57.0,2153.0,5.2,5.22,3.21
0.52,b'Premium',b'G',b'VVS1',61.9,61.0,2153.0,5.13,5.11,3.17
0.52,b'Premium',b'G',b'VVS1',59.2,58.0,2153.0,5.31,5.28,3.14
0.7,b'Ideal',b'I',b'VS2',62.2,55.0,2154.0,5.69,5.73,3.55
0.7,b'Premium',b'I',b'VS2',60.8,59.0,2154.0,5.68,5.71,3.46
0.53,b'Ideal',b'H',b'VVS1',61.1,57.0,2154.0,5.22,5.25,3.2
0.74,b'Ideal',b'J',b'VS1',61.6,57.0,2154.0,5.77,5.83,3.57
0.72,b'Ideal',b'J',b'SI1',62.3,55.0,2154.0,5.73,5.76,3.58
0.48,b'Ideal',b'F',b'IF',62.1,55.0,2154.0,5.0,5.05,3.12
0.59,b'Very Good',b'G',b'VVS2',62.5,57.0,2155.0,5.32,5.36,3.34
0.77,b'Very Good',b'J',b'VS2',62.9,58.0,2155.0,5.83,5.87,3.68
0.7,b'Very Good',b'F',b'SI1',60.5,56.0,2155.0,5.73,5.8,3.49
0.59,b'Ideal',b'G',b'VVS2',62.3,56.0,2155.0,5.34,5.39,3.34
0.7,b'Premium',b'H',b'SI1',62.0,58.0,2155.0,5.65,5.71,3.52
0.7,b'Premium',b'H',b'SI1',61.3,58.0,2155.0,5.71,5.74,3.51
0.72,b'Premium',b'D',b'SI2',61.3,59.0,2155.0,5.79,5.76,3.54
0.64,b'Ideal',b'G',b'VS1',62.3,54.0,2155.0,5.54,5.56,3.46
0.7,b'Good',b'G',b'SI1',61.8,62.0,2155.0,5.68,5.72,3.52
0.73,b'Ideal',b'E',b'SI2',62.1,57.0,2155.0,5.75,5.71,3.56
0.71,b'Good',b'H',b'SI1',64.0,61.0,2156.0,5.61,5.54,3.57
0.63,b'Ideal',b'E',b'VS2',62.1,56.0,2156.0,5.54,5.51,3.43
0.62,b'Ideal',b'E',b'SI1',60.7,56.0,2156.0,5.54,5.57,3.37
0.63,b'Very Good',b'G',b'VS1',63.1,58.0,2157.0,5.42,5.46,3.43
0.56,b'Ideal',b'H',b'IF',60.4,57.0,2157.0,5.35,5.39,3.24
0.56,b'Ideal',b'H',b'IF',61.3,55.0,2157.0,5.31,5.33,3.26
0.72,b'Very Good',b'F',b'SI2',60.4,59.0,2158.0,5.8,5.83,3.51
0.53,b'Ideal',b'F',b'VVS2',62.2,56.0,2158.0,5.18,5.2,3.23
0.77,b'Very Good',b'I',b'SI2',60.8,56.0,2159.0,5.89,5.92,3.59
0.7,b'Premium',b'E',b'SI2',61.8,59.0,2159.0,5.69,5.76,3.54
0.7,b'Good',b'E',b'SI2',63.1,56.0,2159.0,5.63,5.66,3.56
0.77,b'Ideal',b'J',b'VS2',61.4,55.0,2159.0,5.9,5.95,3.64
0.59,b'Ideal',b'G',b'VS2',61.7,55.0,2159.0,5.38,5.41,3.33
0.83,b'Good',b'J',b'SI1',60.6,63.0,2159.0,6.03,6.08,3.67
0.7,b'Premium',b'H',b'SI2',58.8,59.0,2159.0,5.92,5.84,3.44
0.72,b'Very Good',b'H',b'SI2',62.4,59.0,2160.0,5.67,5.71,3.55
0.53,b'Ideal',b'F',b'VVS2',61.9,56.0,2160.0,5.18,5.22,3.22
0.53,b'Ideal',b'F',b'VVS2',60.8,56.0,2160.0,5.22,5.24,3.18
0.53,b'Ideal',b'F',b'VVS2',61.3,57.0,2160.0,5.2,5.24,3.2
0.5,b'Premium',b'F',b'VVS2',63.0,57.0,2160.0,5.05,5.01,3.17
0.5,b'Premium',b'F',b'VVS2',62.3,58.0,2160.0,5.11,5.06,3.17
0.5,b'Premium',b'F',b'VVS2',61.9,58.0,2160.0,5.1,5.07,3.15
0.5,b'Ideal',b'F',b'VVS2',61.6,56.0,2160.0,5.11,5.08,3.14
0.5,b'Ideal',b'F',b'VVS2',62.2,54.0,2160.0,5.11,5.09,3.17
0.5,b'Ideal',b'F',b'VVS2',62.0,55.0,2160.0,5.12,5.1,3.17
0.5,b'Premium',b'F',b'VVS2',61.8,56.0,2160.0,5.15,5.11,3.17
0.34,b'Fair',b'F',b'I1',55.8,62.0,2160.0,4.72,4.6,2.6
0.62,b'Very Good',b'G',b'VS1',60.1,58.0,2161.0,5.52,5.54,3.32
0.7,b'Premium',b'F',b'SI1',61.3,59.0,2161.0,5.71,5.74,3.51
0.7,b'Good',b'F',b'SI1',63.1,57.0,2161.0,5.61,5.65,3.55
0.7,b'Very Good',b'F',b'SI1',59.8,59.0,2161.0,5.78,5.82,3.47
0.7,b'Ideal',b'F',b'SI1',61.2,56.0,2161.0,5.72,5.78,3.52
0.7,b'Very Good',b'F',b'SI1',62.6,59.0,2161.0,5.64,5.7,3.55
0.7,b'Very Good',b'F',b'SI1',62.3,58.0,2161.0,5.62,5.78,3.55
0.61,b'Ideal',b'E',b'VS1',61.6,57.0,2161.0,5.42,5.45,3.35
0.7,b'Very Good',b'F',b'SI1',61.4,57.0,2161.0,5.73,5.77,3.53
0.75,b'Ideal',b'J',b'VS1',61.9,56.0,2161.0,5.81,5.85,3.61
0.71,b'Ideal',b'F',b'SI2',59.9,59.0,2161.0,5.79,5.83,3.48
0.71,b'Good',b'I',b'VS1',64.2,56.0,2161.0,5.62,5.66,3.62
0.77,b'Ideal',b'G',b'SI2',60.3,56.0,2162.0,5.96,5.92,3.58
0.71,b'Ideal',b'J',b'VVS2',60.5,58.0,2162.0,5.77,5.8,3.5
0.51,b'Ideal',b'G',b'IF',61.6,54.0,2162.0,5.17,5.19,3.19
0.77,b'Very Good',b'I',b'VS2',62.4,63.0,2162.0,5.84,5.8,3.63
0.73,b'Premium',b'G',b'SI1',60.8,58.0,2163.0,5.82,5.85,3.55
0.73,b'Premium',b'G',b'SI1',62.0,58.0,2163.0,5.75,5.8,3.58
0.85,b'Good',b'J',b'SI1',59.2,64.0,2163.0,6.13,6.17,3.64
0.51,b'Ideal',b'F',b'VVS1',61.7,57.0,2163.0,5.12,5.15,3.17
0.53,b'Ideal',b'E',b'VS2',61.8,55.0,2163.0,5.21,5.24,3.23
0.7,b'Ideal',b'I',b'VS1',62.7,57.0,2163.0,5.63,5.67,3.54
0.7,b'Ideal',b'F',b'SI2',60.1,57.0,2163.0,5.78,5.81,3.48
0.51,b'Ideal',b'G',b'IF',61.3,56.0,2163.0,5.15,5.19,3.16
0.73,b'Ideal',b'F',b'SI2',59.6,56.0,2164.0,5.89,5.85,3.5
0.78,b'Very Good',b'J',b'SI1',58.0,61.0,2164.0,6.07,6.13,3.54
0.7,b'Very Good',b'E',b'SI1',63.2,61.0,2164.0,5.61,5.49,3.51
0.57,b'Ideal',b'E',b'VS1',61.5,55.0,2164.0,5.35,5.37,3.3
0.56,b'Ideal',b'G',b'VVS1',62.3,55.0,2164.0,5.31,5.25,3.29
0.52,b'Ideal',b'G',b'IF',61.5,56.0,2164.0,5.21,5.16,3.19
0.73,b'Fair',b'F',b'SI2',59.2,64.0,2164.0,5.92,5.83,3.48
0.73,b'Fair',b'F',b'SI2',53.4,65.0,2164.0,6.19,6.15,3.3
0.7,b'Good',b'E',b'SI1',64.3,57.0,2164.0,5.63,5.56,3.6
0.82,b'Ideal',b'G',b'SI2',61.0,55.0,2165.0,6.04,5.99,3.67
0.75,b'Ideal',b'H',b'SI1',62.1,57.0,2165.0,5.82,5.78,3.6
0.5,b'Ideal',b'E',b'VVS2',61.1,57.0,2165.0,5.13,5.15,3.14
0.5,b'Ideal',b'F',b'VVS1',61.0,57.0,2165.0,5.13,5.16,3.14
0.5,b'Ideal',b'F',b'VVS1',60.4,56.0,2165.0,5.16,5.21,3.13
0.71,b'Good',b'I',b'SI1',59.9,65.0,2165.0,5.71,5.74,3.43
0.7,b'Very Good',b'I',b'VS2',61.1,60.0,2166.0,5.67,5.75,3.49
0.59,b'Ideal',b'G',b'VVS1',61.5,57.0,2166.0,5.4,5.46,3.34
0.61,b'Ideal',b'G',b'VS1',61.6,55.0,2166.0,5.45,5.49,3.37
0.7,b'Fair',b'D',b'SI2',65.6,55.0,2167.0,5.59,5.5,3.64
0.76,b'Ideal',b'J',b'VVS2',62.0,57.0,2167.0,5.86,5.81,3.62
0.7,b'Good',b'F',b'SI1',57.7,65.0,2167.0,5.78,5.72,3.32
0.73,b'Ideal',b'I',b'VS1',62.1,54.0,2167.0,5.77,5.8,3.59
0.61,b'Ideal',b'G',b'VS1',60.9,57.0,2167.0,5.46,5.5,3.34
0.61,b'Ideal',b'G',b'VS1',61.9,56.0,2167.0,5.43,5.45,3.37
0.61,b'Ideal',b'G',b'VS1',62.1,56.0,2167.0,5.42,5.44,3.37
0.7,b'Good',b'F',b'SI1',63.1,64.0,2167.0,5.61,5.58,3.53
0.7,b'Fair',b'F',b'SI1',65.9,59.0,2167.0,5.53,5.49,3.63
0.7,b'Fair',b'F',b'SI1',64.8,60.0,2167.0,5.57,5.54,3.6
0.56,b'Ideal',b'G',b'VVS2',60.7,56.0,2167.0,5.33,5.32,3.23
0.7,b'Fair',b'D',b'SI2',64.5,60.0,2167.0,5.53,5.47,3.55
0.56,b'Premium',b'G',b'VVS1',59.7,59.0,2167.0,5.41,5.35,3.21
0.7,b'Premium',b'D',b'SI2',58.3,61.0,2167.0,5.74,5.7,3.33
0.56,b'Premium',b'E',b'VS2',59.9,58.0,2167.0,5.37,5.34,3.21
0.84,b'Fair',b'D',b'SI2',64.5,60.0,2167.0,5.92,5.84,3.79
0.6,b'Fair',b'G',b'VVS2',57.9,67.0,2167.0,5.66,5.47,3.23
0.5,b'Very Good',b'E',b'VVS2',59.3,56.0,2168.0,5.25,5.3,3.13
0.72,b'Very Good',b'H',b'SI1',63.7,57.0,2168.0,5.66,5.7,3.62
0.82,b'Premium',b'J',b'SI1',61.2,58.0,2168.0,5.99,6.04,3.68
0.52,b'Ideal',b'F',b'VVS2',61.6,57.0,2168.0,5.16,5.2,3.19
0.52,b'Ideal',b'F',b'VVS2',62.0,55.0,2168.0,5.16,5.2,3.21
0.54,b'Ideal',b'F',b'VVS2',61.9,56.0,2168.0,5.2,5.23,3.23
0.71,b'Ideal',b'F',b'SI2',61.6,56.0,2168.0,5.73,5.67,3.51
0.59,b'Ideal',b'G',b'VVS2',62.2,56.0,2169.0,5.35,5.39,3.34
0.71,b'Premium',b'H',b'VS2',61.3,58.0,2169.0,5.76,5.82,3.55
0.71,b'Premium',b'F',b'SI2',62.1,60.0,2169.0,5.68,5.62,3.51
0.78,b'Ideal',b'J',b'SI1',61.1,56.0,2169.0,5.95,5.97,3.64
0.71,b'Premium',b'F',b'SI2',62.3,60.0,2169.0,5.7,5.67,3.54
0.74,b'Very Good',b'J',b'VS1',62.7,58.0,2170.0,5.75,5.8,3.62
0.53,b'Very Good',b'D',b'VS1',60.5,58.0,2170.0,5.27,5.3,3.2
0.72,b'Very Good',b'G',b'SI1',63.6,56.0,2170.0,5.69,5.72,3.63
0.7,b'Premium',b'G',b'SI1',60.3,58.0,2170.0,5.73,5.77,3.47
0.56,b'Ideal',b'D',b'VS1',62.6,59.0,2170.0,5.24,5.31,3.3
0.72,b'Ideal',b'G',b'SI2',61.6,54.0,2170.0,5.78,5.82,3.57
0.87,b'Premium',b'F',b'I1',59.1,58.0,2170.0,6.25,6.21,3.68
0.71,b'Very Good',b'G',b'SI2',62.4,59.0,2171.0,5.68,5.7,3.55
0.71,b'Very Good',b'G',b'SI2',62.4,54.0,2171.0,5.72,5.76,3.58
0.63,b'Premium',b'E',b'VS1',60.4,58.0,2171.0,5.59,5.64,3.39
0.67,b'Premium',b'H',b'VVS2',60.6,61.0,2171.0,5.65,5.61,3.41
0.67,b'Very Good',b'F',b'VS2',63.2,60.0,2171.0,5.55,5.5,3.49
0.6,b'Ideal',b'E',b'VS1',61.0,56.0,2171.0,5.44,5.47,3.33
0.7,b'Ideal',b'F',b'SI2',61.8,56.0,2171.0,5.69,5.71,3.52
0.77,b'Premium',b'E',b'SI2',62.5,60.0,2171.0,5.84,5.8,3.64
0.59,b'Ideal',b'E',b'VS1',61.6,57.0,2172.0,5.35,5.39,3.31
0.57,b'Premium',b'H',b'VVS1',61.6,58.0,2172.0,5.39,5.35,3.31
0.62,b'Ideal',b'G',b'VS1',62.0,56.0,2173.0,5.45,5.49,3.39
0.71,b'Premium',b'I',b'SI1',60.2,58.0,2173.0,5.83,5.76,3.49
0.71,b'Ideal',b'F',b'SI2',62.2,56.0,2173.0,5.76,5.7,3.56
0.51,b'Good',b'D',b'VVS2',63.1,58.0,2174.0,5.07,5.1,3.21
0.72,b'Good',b'I',b'VS2',60.1,60.5,2174.0,5.76,5.85,3.48
0.82,b'Very Good',b'J',b'SI2',62.0,58.0,2175.0,5.93,5.98,3.69
0.7,b'Very Good',b'G',b'SI1',62.1,56.0,2175.0,5.64,5.67,3.51
0.53,b'Very Good',b'F',b'VVS2',61.4,57.0,2175.0,5.2,5.22,3.2
0.53,b'Ideal',b'F',b'VVS2',62.2,54.0,2175.0,5.19,5.22,3.24
0.53,b'Ideal',b'F',b'VVS2',62.1,56.0,2175.0,5.15,5.22,3.22
0.71,b'Ideal',b'H',b'VS1',61.6,57.0,2175.0,5.74,5.79,3.55
0.59,b'Ideal',b'D',b'VS1',60.9,56.0,2175.0,5.39,5.44,3.3
0.76,b'Premium',b'I',b'VS2',62.8,61.0,2175.0,5.78,5.74,3.62
0.7,b'Premium',b'H',b'SI1',62.0,61.0,2176.0,6.65,5.69,3.46
0.7,b'Premium',b'H',b'SI1',60.9,62.0,2176.0,5.72,5.67,3.47
0.7,b'Very Good',b'H',b'SI1',63.4,61.0,2176.0,5.62,5.58,3.55
0.7,b'Good',b'H',b'SI1',63.8,58.0,2176.0,5.66,5.59,3.59
0.7,b'Fair',b'H',b'SI1',64.5,59.0,2176.0,5.54,5.51,3.56
0.7,b'Premium',b'H',b'SI1',60.3,55.0,2176.0,5.8,5.75,3.48
0.7,b'Good',b'H',b'SI1',60.2,64.0,2176.0,5.72,5.65,3.42
0.7,b'Very Good',b'F',b'SI2',56.9,62.0,2177.0,5.87,5.9,3.35
0.72,b'Ideal',b'G',b'SI2',61.7,56.0,2177.0,5.76,5.71,3.54
0.7,b'Premium',b'G',b'SI2',61.1,60.0,2177.0,5.67,5.62,3.45
0.63,b'Premium',b'H',b'VVS1',61.3,61.0,2177.0,5.49,5.44,3.35
0.53,b'Ideal',b'F',b'VVS2',62.0,57.0,2177.0,5.17,5.2,3.21
0.65,b'Ideal',b'H',b'VVS1',62.4,54.0,2177.0,5.55,5.57,3.47
0.61,b'Ideal',b'G',b'VS1',62.4,55.0,2177.0,5.39,5.44,3.38
0.57,b'Ideal',b'E',b'VS1',62.0,55.0,2177.0,5.31,5.34,3.3
0.51,b'Ideal',b'D',b'VS1',61.9,57.0,2177.0,5.17,5.14,3.19
0.54,b'Ideal',b'G',b'IF',61.5,56.0,2177.0,5.28,5.25,3.24
0.72,b'Very Good',b'I',b'VS2',63.3,59.0,2177.0,5.66,5.62,3.57
0.54,b'Ideal',b'D',b'VS2',60.0,56.0,2177.0,5.39,5.28,3.2
0.6,b'Very Good',b'E',b'VS1',63.2,56.0,2177.0,5.39,5.3,3.38
0.7,b'Ideal',b'G',b'SI2',62.7,57.0,2177.0,5.62,5.6,3.52
0.59,b'Premium',b'E',b'VS2',60.8,57.0,2177.0,5.42,5.37,3.28
0.72,b'Ideal',b'J',b'VS1',61.1,56.0,2177.0,5.84,5.82,3.56
0.65,b'Very Good',b'G',b'VVS2',61.3,59.0,2178.0,5.51,5.61,3.41
0.66,b'Ideal',b'H',b'VS2',61.4,56.0,2178.0,5.62,5.65,3.46
0.62,b'Ideal',b'G',b'VS1',62.4,57.0,2178.0,5.44,5.46,3.4
0.71,b'Ideal',b'H',b'SI2',62.7,57.0,2178.0,5.66,5.69,3.56
0.71,b'Ideal',b'I',b'SI1',61.9,56.0,2178.0,5.7,5.73,3.54
0.61,b'Very Good',b'E',b'SI1',63.9,54.0,2179.0,5.38,5.42,3.45
0.74,b'Very Good',b'E',b'SI2',61.7,56.0,2179.0,5.76,5.9,3.6
0.5,b'Very Good',b'G',b'VVS1',63.7,58.0,2180.0,5.01,5.04,5.06
0.75,b'Very Good',b'H',b'SI2',63.0,58.0,2180.0,5.76,5.79,3.64
0.75,b'Very Good',b'I',b'SI1',59.1,58.0,2180.0,5.87,5.91,3.48
0.54,b'Ideal',b'F',b'VVS2',62.1,54.0,2180.0,5.24,5.26,3.26
0.71,b'Premium',b'G',b'SI1',58.9,62.0,2181.0,5.85,5.79,3.43
0.71,b'Premium',b'H',b'VS2',62.8,59.0,2181.0,5.68,5.63,3.55
0.61,b'Ideal',b'G',b'VS1',61.5,56.0,2182.0,5.48,5.5,3.38
0.63,b'Ideal',b'F',b'VS2',61.2,56.0,2182.0,5.56,5.51,3.39
0.7,b'Ideal',b'F',b'SI2',61.1,56.0,2183.0,5.71,5.78,3.51
0.5,b'Good',b'E',b'VVS2',58.9,61.0,2183.0,5.18,5.2,3.06
0.7,b'Premium',b'F',b'SI1',62.6,55.0,2184.0,5.65,4.5,3.0
0.71,b'Very Good',b'G',b'SI1',62.9,56.0,2184.0,5.68,5.73,3.59
0.7,b'Ideal',b'H',b'SI1',61.2,56.0,2184.0,5.69,5.74,3.5
0.7,b'Premium',b'G',b'SI1',61.8,59.0,2184.0,5.68,5.59,3.48
0.7,b'Very Good',b'G',b'SI1',63.3,61.0,2184.0,5.6,5.55,3.53
0.7,b'Premium',b'G',b'SI1',62.0,61.0,2184.0,5.67,5.62,3.5
0.73,b'Ideal',b'J',b'SI1',62.0,55.0,2184.0,5.75,5.86,3.6
0.77,b'Good',b'I',b'VS1',64.1,55.0,2184.0,5.8,5.86,3.73
0.77,b'Fair',b'I',b'VS1',65.1,57.0,2184.0,5.65,5.77,3.72
0.7,b'Very Good',b'G',b'SI1',63.5,61.0,2184.0,5.64,5.61,3.57
0.7,b'Very Good',b'E',b'SI1',59.1,63.0,2184.0,5.89,5.81,3.46
0.7,b'Premium',b'H',b'SI2',60.2,61.0,2184.0,5.76,5.66,3.44
0.7,b'Ideal',b'H',b'VS2',61.4,54.0,2184.0,5.77,5.66,3.51
0.7,b'Premium',b'F',b'SI2',62.9,60.0,2184.0,5.57,5.49,3.48
0.7,b'Premium',b'F',b'SI2',62.9,57.0,2184.0,5.64,5.61,3.53
0.7,b'Premium',b'F',b'SI2',59.8,56.0,2184.0,5.78,5.73,3.44
0.7,b'Ideal',b'H',b'SI1',62.0,55.0,2184.0,5.71,5.68,3.53
0.7,b'Premium',b'H',b'VS2',62.2,58.0,2184.0,5.74,5.68,3.55
0.51,b'Premium',b'E',b'VVS2',62.1,57.0,2185.0,5.18,5.15,3.21
0.71,b'Very Good',b'I',b'VS2',62.8,59.0,2185.0,5.64,5.67,3.55
0.71,b'Very Good',b'I',b'VS2',60.4,60.0,2185.0,5.72,5.8,3.48
0.58,b'Good',b'E',b'VS1',58.6,64.0,2185.0,5.4,5.46,3.18
0.7,b'Ideal',b'I',b'SI1',62.6,56.0,2187.0,5.66,5.69,3.55
0.7,b'Good',b'H',b'VS2',58.9,65.0,2187.0,5.69,5.76,3.37
0.7,b'Good',b'H',b'VS2',56.7,63.0,2187.0,5.87,5.92,3.34
0.63,b'Very Good',b'G',b'VVS2',63.3,59.2,2188.0,5.42,5.44,3.44
0.7,b'Very Good',b'I',b'VS2',62.1,56.0,2188.0,5.7,5.74,3.55
0.56,b'Very Good',b'D',b'VS1',60.8,60.0,2188.0,5.32,5.34,3.24
0.71,b'Very Good',b'H',b'SI1',62.2,56.0,2188.0,5.72,5.76,3.57
0.72,b'Good',b'F',b'SI1',63.9,62.0,2188.0,5.7,5.63,3.62
0.52,b'Ideal',b'F',b'VVS1',60.9,57.0,2188.0,5.2,5.25,3.18
0.63,b'Good',b'F',b'VS1',61.6,60.7,2188.0,5.46,5.52,3.38
0.58,b'Very Good',b'F',b'VVS2',62.6,56.0,2189.0,5.37,5.27,3.33
0.57,b'Ideal',b'F',b'VS1',61.9,55.0,2189.0,5.34,5.32,3.3
0.64,b'Ideal',b'F',b'VS2',62.3,56.0,2189.0,5.53,5.49,3.43
0.3,b'Premium',b'H',b'SI1',62.2,60.0,540.0,4.28,4.24,2.65
0.3,b'Premium',b'H',b'SI1',61.6,62.0,540.0,4.3,4.24,2.63
0.3,b'Premium',b'H',b'SI1',60.8,61.0,540.0,4.3,4.25,2.6
0.3,b'Ideal',b'H',b'SI1',62.9,57.0,540.0,4.29,4.26,2.69
0.3,b'Very Good',b'H',b'SI1',63.4,58.0,540.0,4.29,4.26,2.71
0.3,b'Ideal',b'H',b'SI1',63.0,54.0,540.0,4.3,4.27,2.7
0.3,b'Very Good',b'H',b'SI1',63.4,57.0,540.0,4.31,4.27,2.72
0.3,b'Premium',b'H',b'SI1',61.2,62.0,540.0,4.31,4.28,2.63
0.3,b'Ideal',b'H',b'SI1',62.9,57.0,540.0,4.31,4.28,2.7
0.3,b'Good',b'H',b'SI1',63.7,56.0,540.0,4.22,4.2,2.68
0.3,b'Very Good',b'H',b'SI1',63.4,58.0,540.0,4.24,4.21,2.68
0.3,b'Premium',b'E',b'SI2',61.6,61.0,540.0,4.29,4.25,2.63
0.3,b'Very Good',b'E',b'SI2',63.5,55.0,540.0,4.3,4.27,2.72
0.3,b'Premium',b'E',b'SI2',61.7,61.0,540.0,4.31,4.28,2.65
0.3,b'Premium',b'E',b'SI2',61.7,61.0,540.0,4.33,4.29,2.66
0.3,b'Premium',b'E',b'SI2',62.7,59.0,540.0,4.26,4.22,2.66
0.33,b'Very Good',b'E',b'SI1',59.1,59.0,540.0,4.54,4.59,2.7
0.33,b'Premium',b'H',b'VS1',62.4,60.0,540.0,4.39,4.42,2.75
0.33,b'Good',b'E',b'SI1',63.1,56.0,540.0,4.42,4.45,2.8
0.33,b'Very Good',b'G',b'VS2',61.3,61.0,540.0,4.43,4.47,2.73
0.33,b'Very Good',b'H',b'VS1',59.0,62.0,540.0,4.49,4.52,2.66
0.29,b'Very Good',b'H',b'VVS2',61.2,56.0,541.0,4.26,4.29,2.61
0.29,b'Very Good',b'H',b'VVS2',61.7,55.0,541.0,4.27,4.3,2.64
0.29,b'Very Good',b'G',b'VVS2',62.2,55.0,541.0,4.24,4.27,2.64
0.29,b'Very Good',b'G',b'VVS2',60.9,57.0,541.0,4.28,4.32,2.61
0.29,b'Very Good',b'G',b'VVS2',61.9,56.0,541.0,4.27,4.3,2.65
0.29,b'Very Good',b'G',b'VVS2',61.6,56.0,541.0,4.24,4.28,2.63
0.29,b'Very Good',b'G',b'VVS2',60.2,59.0,541.0,4.27,4.3,2.58
0.31,b'Very Good',b'I',b'VVS1',63.6,55.0,541.0,4.27,4.32,2.73
0.3,b'Very Good',b'G',b'VS2',61.7,56.0,541.0,4.32,4.35,2.67
0.8,b'Good',b'F',b'SI2',63.9,57.0,2189.0,5.86,5.84,3.74
0.6,b'Ideal',b'E',b'VS2',61.2,56.0,2189.0,5.45,5.44,3.33
0.73,b'Premium',b'F',b'SI1',60.6,59.0,2190.0,5.81,5.77,3.51
0.6,b'Ideal',b'G',b'VVS2',61.2,56.0,2190.0,5.43,5.45,3.33
0.71,b'Ideal',b'E',b'SI2',62.3,57.0,2190.0,5.66,5.74,3.55
0.74,b'Good',b'F',b'SI2',59.3,61.0,2190.0,5.87,5.97,3.51
0.7,b'Good',b'F',b'SI1',57.9,63.0,2190.0,5.8,5.84,3.37
0.73,b'Good',b'F',b'SI2',58.1,62.0,2191.0,5.92,5.93,3.44
0.7,b'Very Good',b'F',b'SI1',63.7,55.0,2192.0,5.62,5.69,3.6
0.7,b'Good',b'E',b'SI2',63.7,61.0,2192.0,5.6,5.64,3.58
0.5,b'Ideal',b'E',b'VS1',61.7,57.0,2192.0,5.11,5.13,3.16
0.57,b'Ideal',b'E',b'VS1',61.8,55.0,2192.0,5.34,5.39,3.32
0.58,b'Ideal',b'E',b'VS1',60.6,57.0,2192.0,5.4,5.45,3.29
0.58,b'Ideal',b'E',b'VS1',62.9,54.0,2192.0,5.34,5.31,3.35
0.58,b'Premium',b'E',b'VS1',61.8,55.0,2192.0,5.39,5.35,3.32
0.61,b'Premium',b'G',b'VS1',62.7,57.0,2192.0,5.43,5.36,3.38
0.58,b'Fair',b'E',b'VS1',57.9,56.0,2192.0,5.52,5.49,3.19
0.58,b'Premium',b'E',b'VS2',59.6,59.0,2192.0,5.43,5.38,3.22
0.58,b'Premium',b'D',b'VS1',61.4,58.0,2192.0,5.37,5.34,3.29
0.59,b'Ideal',b'H',b'VVS1',62.1,55.0,2193.0,5.38,5.41,3.35
0.57,b'Ideal',b'F',b'VS1',61.0,56.0,2193.0,5.36,5.4,3.28
0.76,b'Fair',b'H',b'SI1',65.5,59.0,2193.0,5.75,5.66,3.74
0.74,b'Premium',b'I',b'VS1',62.9,57.0,2193.0,5.79,5.76,3.63
0.74,b'Fair',b'H',b'VS1',66.3,63.0,2193.0,5.63,5.5,3.69
0.7,b'Premium',b'E',b'SI1',62.4,60.0,2194.0,5.72,5.63,3.54
0.71,b'Ideal',b'G',b'SI2',59.5,57.0,2194.0,5.86,5.78,3.46
0.7,b'Very Good',b'F',b'SI2',60.7,58.0,2195.0,5.73,5.77,3.49
0.83,b'Good',b'J',b'SI1',63.8,58.0,2195.0,5.95,5.97,3.8
0.57,b'Ideal',b'H',b'IF',62.2,56.0,2195.0,5.3,5.33,3.3
0.51,b'Good',b'F',b'VVS2',62.4,63.0,2195.0,5.05,5.08,3.16
0.95,b'Premium',b'J',b'I1',61.7,59.0,2195.0,6.32,6.26,3.88
0.73,b'Very Good',b'H',b'SI1',62.8,55.0,2196.0,5.71,5.75,3.6
0.62,b'Premium',b'E',b'VS1',62.2,58.0,2196.0,5.41,5.46,3.38
0.7,b'Ideal',b'F',b'SI1',61.3,57.0,2196.0,5.76,5.79,3.54
0.7,b'Premium',b'F',b'SI1',60.4,58.0,2196.0,5.76,5.82,3.5
0.7,b'Very Good',b'F',b'SI1',62.7,57.0,2196.0,5.63,5.67,3.54
0.7,b'Very Good',b'F',b'SI1',62.4,56.0,2196.0,5.64,5.7,3.54
0.7,b'Premium',b'F',b'SI1',62.3,58.0,2196.0,5.67,5.72,3.55
0.7,b'Very Good',b'F',b'SI1',59.8,60.0,2196.0,5.75,5.83,3.46
0.7,b'Premium',b'F',b'SI1',62.1,59.0,2196.0,5.68,5.72,3.54
0.7,b'Very Good',b'F',b'SI1',62.3,57.0,2196.0,5.65,5.69,3.53
0.7,b'Very Good',b'F',b'SI1',62.6,56.0,2196.0,5.66,5.72,3.56
0.61,b'Good',b'F',b'VS1',60.0,65.0,2196.0,5.53,5.47,3.3
0.51,b'Ideal',b'G',b'VVS2',61.8,56.0,2197.0,5.11,5.15,3.16
0.51,b'Ideal',b'G',b'VVS2',61.6,55.0,2197.0,5.13,5.16,3.17
0.73,b'Very Good',b'D',b'SI1',62.2,57.0,2197.0,5.74,5.78,3.58
0.73,b'Premium',b'F',b'SI2',61.4,58.0,2197.0,5.83,5.8,3.57
0.73,b'Premium',b'I',b'VS1',61.8,62.0,2197.0,5.78,5.72,3.55
0.51,b'Ideal',b'F',b'VVS2',61.7,56.0,2197.0,5.11,5.13,3.16
0.62,b'Ideal',b'H',b'VVS1',61.1,56.0,2197.0,5.48,5.52,3.36
0.72,b'Ideal',b'H',b'SI1',60.3,59.0,2197.0,5.77,5.83,3.5
0.54,b'Very Good',b'F',b'VVS2',60.2,59.0,2198.0,5.27,5.3,3.18
0.74,b'Very Good',b'H',b'SI2',62.8,59.0,2198.0,5.72,5.77,3.61
