ID,Name,Brewery,Beer Name (Full),Description,ABV,Min IBU,Max IBU,Astringency,Body,Alcohol,Bitter,Sweet,Sour,Salty,Fruits,Hoppy,Spices,Malty,review_aroma,review_appearance,review_palate,review_taste,review_overall,number_of_reviews,Style
555,Old Man Winter,Southern Tier Brewing Company,Southern Tier Brewing Company Old Man (Winter Ale),"Notes:Our winter offering is here to quell your shivers and get you through the coldest of nights. A rich marriage of hops and barley to cast light upon the evening and melt your mind out of the snowdrifts. Old Man Winter’s earthy hue and thickness lace around the glass, inviting you to linger in its warmth and share the spirits of the season with your friends and family. A deceptively strong brew, it’s best to sit and ponder with this old man, sip by sip.ABV: 7.5%Fermentation: Ale yeast, three varieties of hops, two varieties of maltsColor: Brown with ruby huesNotes: Roasted malts, a touch of smoke, pepper, some floral hopsFlavor: Hints of bittersweet cocoa, nutty, defined malts and balancing hopsBitterness: Moderate (57 IBU)Availability: Nov - Dec\t",7.5,35.0,50.0,3.0,31.0,34.0,58.0,38.0,26.0,0.0,29.0,73.0,24.0,,3.709052,3.880388,3.770474,3.794181,3.798491,464.0,8
673,Whale's Tale Pale Ale,Cisco Brewers Inc.,Cisco Brewers Inc. Whale's Tale Pale Ale,"Notes:Whale's Tale Pale Ale is an English style pale ale named in honor of Nantucket's whaling history. Wonderfully balanced with Maris Otter malt, hints of crystal malt and generously hopped with East Kent Goldings, it has a rich honey color and fruity hop aroma.40 IBU\t",5.6,20.0,40.0,5.0,,2.0,39.0,29.0,26.0,0.0,27.0,9876.0,7.0,54.0,3.620339,9876.0,3.705085,3.764407,3.840678,295.0,11
369,Trois Pistoles,Unibroue,Unibroue Trois Pistoles,"Notes:Drawing on Quebec folklore, Unibroue chose the name Trois Pistoles to honour the city’s historic importance and pay homage to the legend of the Black Horse. Conjured up by a priest to help build a new church, this incarnation of the devil ran off when its bridle was removed. Because construction was still underway when the horse vanished, a stone remains missing from the church to this day.\t",9.0,25.0,50.0,6.0,47.0,25.0,29.0,88.0,35.0,1.0,87.0,20.0,33.0,74.0,4.142281,4.125,4.083813,4.264113,4.113191,1736.0,7
301,St. Patrick's Best,Strangford Lough Brewing Company Ltd,Strangford Lough Brewing Company Ltd St. Patrick's Best,Notes:,4.2,20.0,35.0,24.0,58.0,11.0,52.0,77.0,37.0,2.0,31.0,91.0,9.0,109.0,3.465116,3.662791,3.406977,3.581395,3.697674,43.0,3
261,Dancing Man,New Glarus Brewing Company,New Glarus Brewing Company Dancing Man Wheat,Notes:If you dream of wheat this brew will get your toes tapping. Since 1995 we have brewed Bavarian style wheat beers exclusively for the same great state that grows and malts our own Wisconsin wheat. In a world full of posers this is a true hefe-weizen naturally 100% bottle fermented and hazy.Expect this beer to cascade effervescent into your glass. The rich spicy clove and cinnamon notes will greet your nose while sweet fruit and wheat kisses your lips.Lick the foam from your mouth and admit sometimes you just gotta get up and dance.\t,7.2,10.0,15.0,13.0,46.0,20.0,9.0,32.0,50.0,2.0,92.0,16.0,69.0,59.0,4.249315,4.236986,4.228767,,4.371233,365.0,14
501,Molson Ice,Molson Coors Canada,Molson Coors Canada Molson Ice,Notes:,5.6,8.0,18.0,21.0,18.0,22.0,18.0,24.0,12.0,4.0,8.0,38.0,3.0,55.0,2.309816,2.812883,2.684049,2.625767,2.815951,163.0,6
576,Milk Stout,The Duck-Rabbit Craft Brewery,The Duck-Rabbit Craft Brewery Duck-Rabbit Milk Stout,"Notes:The Duck-Rabbit Milk Stout is a traditional full-bodied stout brewed with lactose (milk sugar). Because lactose is unfermentable by brewer's yeast, it remains in the beer. The subtle sweetness and fullness of flavor imparted by this sugar balances the sharpness of the highly roasted grains that give this delicious beer its black color. All year long, Milk Stout is our number one selling beer!\t",5.7,15.0,25.0,12.0,89.0,8.0,45.0,51.0,28.0,,2.0,,2.0,88.0,3.818555,3.821839,3.770115,3.870279,3.877668,609.0,15
205,Truck Stop Honey Brown Ale,Back Forty Beer Co.,Back Forty Beer Co. Truck Stop Honey Brown Ale,"Notes:Hops: Magnum and WillametteMalts: Honey malt, Crystall malt and Chocolate maltHoney: Alabama Wildflower (Mobile, AL)\t",6.0,15.0,25.0,9.0,30.0,4.0,15.0,97.0,8.0,0.0,6.0,30.0,2.0,135.0,3.65625,3.46875,3.46875,3.5625,3.84375,16.0,4
489,Angler's Ale,Arcadia Brewing Company,Arcadia Brewing Company Arcadia Angler's Ale,"Notes:his strikingly authentic English-style pale ale is brewed with all-English malts and a pound and a half of Pacific Northwest hops per barrel. It is medium-bodied, crisp and well-balanced with a flavor profile featuring subtle notes of caramel, toffee and toasted malt, counterbalanced by the ideal level of hop bitterness. The delicate herbal hop finish is produced by Goldings whole leaf hops.1054 OG; 34 IBU\t",5.4,,,21.0,44.0,10.0,,41.0,9876.0,1.0,66.0,123.0,9.0,88.0,3.237037,3.540741,3.288889,3.22963,3.377778,135.0,11
101,Faithfull Ale,Dogfish Head Brewery,Dogfish Head Brewery Faithfull Ale,"Notes:Faithfull Ale is a celebration of Pearl Jam's 20th anniversary as a band and its extraordinary debut album, ""Ten."" In recognition of these milestones, this Belgian-style golden ale is delicately hopped to 20 IBUs and fruit-forward from 10 incremental additions of black currants over a one-hour boil. Faithfull clocks in at 7% ABV.\t",7.0,20.0,40.0,24.0,,26.0,33.0,94.0,74.0,2.0,,43.0,19.0,47.0,3.289286,9876.0,3.460714,3.278571,3.3,140.0,0
636,Moo Joos,Brau Brothers Brewing Co. LLC,Brau Brothers Brewing Co. LLC Moo Joos,Notes:Oatmeal Milk Stout.\t,5.8,15.0,,9.0,85.0,9.0,43.0,63.0,18.0,2.0,5.0,15.0,1.0,98.0,3.977011,3.706897,3.827586,3.977011,3.954023,87.0,15
180,Dark Starr Stout,Starr Hill Brewery,Starr Hill Brewery Dark Starr Stout,"Notes:Dark Starr Stout has won more national and international awards than any other Dry Irish Stout in the country. Brewed with roasted barley, and with hints of coffee and dark chocolate, it packs a robust taste into a surprisingly light body. This signature brew pours like velvet and drinks like a slice of grandma’s pumpernickel bread.\t",4.2,30.0,40.0,18.0,77.0,16.0,68.0,45.0,2.0,1.0,6.0,17.0,6.0,125.0,3.601156,3.898844,3.413295,3.523121,3.612717,173.0,5
305,Jubelale,Deschutes Brewery,Deschutes Brewery Jubelale,"Notes:Available: October to DecemberAlc. by Vol.: 6.7%IBUs: 60Cocoa, dried fruit, and toffee notes. A robust ale with a warming spice.Bottle conditioned for quality. Live yeast added to the bottle allows this beer to age gracefully and stay fresher, longer. Keep bottles upright, and away from light & heat.216 calories per 12 oz servingLabel artwork changes annually.\t",6.7,35.0,50.0,7.0,50.0,24.0,51.0,83.0,27.0,2.0,50.0,48.0,39.0,100.0,3.883652,4.09352,3.939617,3.988954,3.959499,679.0,8
134,Nutcracker Winter Warmer Ale,Boulevard Brewing Co.,Boulevard Brewing Co. Nutcracker Ale,"Notes:Nutcracker Ale is Boulevard’s holiday gift for real beer lovers. This hearty, warming brew is a classic winter ale, deep amber in color, with hints of molasses balanced by the “spiciness” of freshly harvested Chinook hops.38 IBU\t",7.8,35.0,50.0,14.0,31.0,23.0,71.0,65.0,43.0,0.0,56.0,92.0,52.0,93.0,3.711149,3.831081,3.724662,3.802365,3.837838,296.0,8
608,Grain Belt Premium,August Schell Brewing Company,August Schell Brewing Company Grain Belt Premium,"Notes:Although the Grain Belt Premium recipe has changed hands over the years, one thing has remained the same–its legendary unique taste. And now that Premium is in the capable hands of a brewery with an even longer tradition than Grain Belt–the August Schell Brewery–may you rest assured that the flavor and heritage of Premium will live on forever.\t",4.7,8.0,18.0,15.0,17.0,8.0,8.0,37.0,13.0,6.0,17.0,26.0,,56.0,3.036145,3.268072,3.26506,3.400602,3.743976,166.0,6
527,Love Stout,Yards Brewing Co.,Yards Brewing Co. Love Stout,"Notes:Our brewers have poured their hearts and roasted malted into this rich, slightly sweet stout. Luscious notes of coffee and chocolate accent the smooth, creamy, mouth feel. We will not apologize for any amorous affairs resulting from the consumption of this beverage.\t",5.5,9876.0,40.0,8.0,,6.0,62.0,47.0,6.0,2.0,3.0,26.0,6.0,104.0,3.729167,3.972222,,3.760417,3.809028,144.0,5
554,Winter Ale,St. Peter's Brewery Co Ltd,St. Peter's Brewery Co Ltd St. Peter's Winter Ale,"Notes:This deep mahogany red strong ale is a classic example of a winter warmer that’s high in alcohol and rich in taste. An excellent balance of malty sweetness and hoppy bitterness, gives aromas of Christmas cake with hints of black treacle and vine fruits.\t",6.5,35.0,50.0,7.0,64.0,28.0,40.0,108.0,26.0,1.0,46.0,28.0,27.0,117.0,3.838415,3.829268,3.896341,,3.841463,164.0,8
466,Monty Python's Holy Grail Ale,Black Sheep Brewery PLC,Black Sheep Brewery PLC Monty Python's Holy Grail Ale,"Notes:Draught 4.0% / Bottle 4.7%Another fine addition to the Black Sheep flock of premium bottle ales. This ale was specially commissioned to commemorate the 30th anniversary of Monty Python in 1999.Ten years later on the 40th anniversary Holy Grail is still going strong. With more hops than a killer rabbit, it's a full-flavoured golden ale with a distinctively fruity flavour followed by the Black Sheep signature dry finish.We brew Holy Grail with Maris Otter malt, an old and expensive variety that is renowned for the taste and the quality of the beer it produces.A mixture of old English Hop varieties including a touch of WGV hops gives Holy Grail its lovely fruity nose.We use a touch of wheat which helps deliver the lovely creamy head and lacing down the glass - just what you would expect from a proper Yorkshire beer!\t",4.7,20.0,40.0,20.0,42.0,8.0,38.0,45.0,44.0,2.0,46.0,61.0,2.0,80.0,3.336735,3.673469,3.413265,3.394558,3.517007,588.0,11
191,Hinano,Brasserie de Tahiti S.A.,Brasserie de Tahiti S.A. Hinano,Notes:,5.0,,25.0,11.0,14.0,3.0,16.0,17.0,16.0,0.0,,25.0,1.0,32.0,2.802817,2.992958,2.760563,2.774648,,71.0,1
439,Dos Equis Special Lager,"Cervecería Cuauhtémoc Moctezuma, S.A. de C.V.","Cervecería Cuauhtémoc Moctezuma, S.A. de C.V. Dos Equis Special Lager","Notes:An authentic Mexican cerveza brewed in the style of Pilsner Lagers with a nuanced blend of malts, spices and earth tones. Ingredients: Water, Malted barley, Corn starch / syrup, Hops, Ascorbic Acid.\t",4.2,8.0,18.0,29.0,20.0,16.0,17.0,40.0,11.0,3.0,11.0,32.0,11.0,67.0,2.513627,2.757862,2.814465,2.733753,3.08805,477.0,6
445,Vernal,Element Brewing Company,Element Brewing Company Vernal,Notes:Dunkel Wheatwine.\t,11.75,45.0,85.0,10.0,43.0,34.0,58.0,142.0,36.0,0.0,39.0,,8.0,118.0,3.9,4.15,3.7,3.65,3.65,10.0,16
341,Grimbergen Dubbel,Brouwerij Alken-Maes,Brouwerij Alken-Maes Grimbergen Dubbel,Notes:,6.5,15.0,30.0,9.0,,11.0,20.0,100.0,31.0,0.0,52.0,16.0,10.0,66.0,3.678251,3.964126,,,3.751121,446.0,2
113,Moosbacher Kellerbier,Private Landbrauerei Scheuerer,Private Landbrauerei Scheuerer Moosbacher Kellerbier,Notes:,5.2,20.0,40.0,15.0,34.0,12.0,26.0,68.0,19.0,1.0,27.0,32.0,9.0,121.0,3.429245,3.495283,,3.54717,3.726415,,12
415,Summer Ale,Brooklyn Brewery,Brooklyn Brewery Brooklyn Summer Ale,"Notes:Summer in Brooklyn is all about following your impulses, winging it from beaches and barbecues to stoops and rooftops. Brooklyn Summer Ale is a refreshing, flavorful pale ale made to accompany you on all your warm weather adventures. 18 IBU\t",5.0,20.0,40.0,26.0,24.0,4.0,,16.0,24.0,1.0,23.0,35.0,5.0,32.0,9876.0,3.573491,3.60105,,3.824147,381.0,11
487,Denver Pale Ale,Great Divide Brewing Company,Great Divide Brewing Company Denver Pale Ale,"Notes:This American pale ale opens with big citrus and pine notes, then smooths out with a faint toasted malt character and dry, slightly bitter finish. Denver Pale Ale is your go-to beer from city to trail and back again, no matter what the time or season.\t",5.4,20.0,40.0,17.0,31.0,2.0,62.0,37.0,9876.0,,61.0,91.0,,,3.595104,3.815443,3.690207,3.696798,3.870998,531.0,11
373,Black Magic Stout,Empire Brewing Company,Empire Brewing Company Black Magic Stout,"Notes:A traditional dry Irish stout, carbonated with nitrogen (it pours very much like a Guinness). Dry roasted flavors are prominent, with hints of chocolate and coffee on the finish.\t",,30.0,40.0,43.0,,7.0,76.0,52.0,10.0,1.0,16.0,44.0,12.0,114.0,3.625,4.375,3.541667,3.625,3.75,12.0,5
266,Iron City Beer,Pittsburgh Brewing Co.,Pittsburgh Brewing Co. Iron City Beer,Notes:,4.7,8.0,18.0,10.0,15.0,4.0,13.0,10.0,6.0,0.0,,13.0,0.0,31.0,2.34542,2.646947,2.601145,2.526718,2.818702,262.0,6
670,Brune,Brasserie de l'Abbaye du Val-Dieu,Brasserie de l'Abbaye du Val-Dieu Val-Dieu Brune,Notes:,8.0,15.0,30.0,9.0,48.0,28.0,26.0,109.0,38.0,0.0,47.0,,16.0,80.0,3.905063,4.167722,3.971519,4.03481,4.03481,158.0,2
584,Baltika #8 Wheat,Baltika Breweries,Baltika Breweries Baltika #8 Wheat,Notes:,5.0,,,12.0,38.0,9.0,12.0,23.0,37.0,0.0,62.0,25.0,30.0,52.0,3.601896,3.699052,3.561611,3.606635,3.758294,211.0,14
661,Barrel Aged Brrrbon (Brothers' Reserve Series),Widmer Brothers Brewing Company,Widmer Brothers Brewing Company Barrel Aged Brrrbon (Brothers' Reserve Series),Notes:Bitterness: 40 IBUAlcohol by Volume: 9.4% ABVOriginal Gravity: 20° PLATOReleased: September 2010\t,9.4,35.0,50.0,7.0,59.0,,36.0,,12.0,0.0,27.0,47.0,,140.0,3.600629,3.738994,3.45283,3.522013,3.474843,159.0,8
604,Oud Beersel Oude Kriek Vieille,Brouwerij Oud Beersel,Brouwerij Oud Beersel Oud Beersel Oude Kriek Vieille,Notes:,6.5,15.0,21.0,28.0,42.0,6.0,4.0,29.0,102.0,0.0,81.0,12.0,15.0,8.0,4.160643,4.293173,4.104418,4.184739,4.12249,249.0,13
343,Grand Cru,AleSmith Brewing Company,AleSmith Brewing Company AleSmith Grand Cru Ale,"Notes:Bottle conditioned.AleSmith Grand Cru really needs to be tasted to be truly appreciated. Toasty, caramelly flavors, as well as flavors imparted by the Belgian yeast strain, predominate over a tapestry of subtle nuances. Winner of the blue ribbon at the 1999 California State Fair, it is a thing of beauty. It is available in 750 ml. champagne bottles.\t",10.0,25.0,50.0,,57.0,32.0,16.0,136.0,37.0,0.0,83.0,14.0,33.0,88.0,4.073437,3.95,4.048438,4.160938,3.973438,320.0,7
289,Original Organic Lager,Mill Street Brew Pub,Mill Street Brew Pub Mill Street Original Organic Lager,"Notes:This 100% all natural certified Organic Lager is Ontario’s first organic lager, and contains no pesticides, insecticides, herbicides or chemical fertilizers. Brewed with imported malt and hops, this 4.2% European-style pilsner offers a light, crisp and refreshing flavour, with a clean finish.\t",4.2,18.0,25.0,38.0,28.0,4.0,27.0,16.0,13.0,5.0,10.0,54.0,4.0,,2.919753,3.154321,3.253086,3.117284,3.444444,81.0,1
575,Siamese Twin Ale,Uncommon Brewers,Uncommon Brewers Siamese Twin Ale,Notes:,8.5,15.0,30.0,8.0,40.0,31.0,6.0,108.0,79.0,0.0,104.0,,34.0,67.0,3.71875,3.79375,,3.675,3.59375,,2
610,Delirium Tremens,Brouwerij Huyghe,Brouwerij Huyghe Delirium Tremens,"Notes:Colour and sight: pale blond, the fine and regular effervesce ensures a fine and stable head.Scent: Slightly malty, a nice touch of alcohol, spicy.Flavour: Feels like the sound shot of alcohol is igniting the mouth. In reality the tongue and palate are warmed. The taste is characterized by its roundness. The aftertaste is strong, long-lasting and dry bitter.\t",8.5,20.0,40.0,20.0,21.0,33.0,16.0,44.0,43.0,0.0,56.0,28.0,34.0,24.0,4.039437,4.026056,3.990141,4.102817,4.034859,1420.0,0
158,Boon Kriek,Brouwerij Boon,Brouwerij Boon Boon Kriek,"Notes:Again, the basic old and young lambic are matured in oak casks. But here we add to one year-old lambic about 400 grams of real cherries per litre. This creates a second fermentation in the casks. Oude Kriek Boon then undergoes a further fermentation in the bottle and has an alcohol volume of 6.5%. After several months, the flavour has matured to the desired taste.Oude Kriek Boon is a test of your patience. It should lie about 2 years in the bottle. At first, it tastes of fruit, especially sour cherries. Oude Kriek Boon eventually evolves into a deep taste reminiscent of Port or Madeira wine. This is kriek at its best.\t",5.0,9876.0,21.0,14.0,34.0,9876.0,2.0,52.0,76.0,0.0,95.0,,4.0,20.0,3.680723,3.936747,3.593373,3.51506,3.683735,166.0,13
574,Dry Irish Stout,Brooklyn Brewery,Brooklyn Brewery Brooklyn Dry Stout,Notes:,4.7,30.0,40.0,,69.0,2.0,40.0,33.0,14.0,0.0,6.0,24.0,1.0,78.0,3.583333,4.25,4.0,,,6.0,5
352,Schremser Roggen Bier,Brauerei Schrems,Brauerei Schrems Schremser Roggen Bier,Notes:,5.2,10.0,20.0,18.0,24.0,7.0,17.0,27.0,39.0,3.0,27.0,18.0,14.0,41.0,4.071429,3.928571,3.785714,3.5,3.785714,7.0,9
121,Imperial,Cerveceria Costa Rica,Cerveceria Costa Rica Imperial,Notes:,4.5,8.0,18.0,34.0,23.0,4.0,22.0,30.0,10.0,6.0,15.0,51.0,7.0,53.0,2.723881,3.026119,2.925373,2.865672,3.130597,134.0,6
413,Extra Pale Ale,Summit Brewing Company,Summit Brewing Company Summit Extra Pale Ale,"Notes:A pioneer in craft beer (hey, that rhymes), Summit Extra Pale Ale has been gracing the pint glasses of serious beer lovers since 1986. Bronze color. Gold medal-winning flavor. Featuring caramel, biscuity malts balanced by an earthy hop bite and juicy citrus.\t",5.3,20.0,40.0,8.0,25.0,10.0,71.0,47.0,39.0,0.0,39.0,94.0,6.0,84.0,3.548544,3.803398,3.625,3.731796,3.92233,412.0,11
559,Never Summer Ale,Boulder Beer / Wilderness Pub,Boulder Beer / Wilderness Pub Never Summer Ale,Notes:,6.5,35.0,50.0,7.0,47.0,35.0,64.0,65.0,18.0,5.0,22.0,81.0,38.0,101.0,3.597598,3.812312,3.567568,3.635135,3.711712,333.0,8
260,Nut Brown Ale,Ithaca Beer Company,Ithaca Beer Company Nut Brown Ale,"Notes:The rich mahogany hue of the Nut Brown is the first thing you will notice. You’ll find subtle hints of both chocolate & coffee. We delicately blend chocolate & caramel malts with four others to make this flavorful, easy drinking beer. The malt character will appeal to those looking for a moderate dark ale, but the smoothness is what will surprise all.\t",5.4,15.0,25.0,8.0,62.0,18.0,53.0,62.0,4.0,0.0,6.0,35.0,15.0,168.0,3.668421,3.597368,3.531579,3.65,,190.0,4
376,Baltika #3 Classic,Baltika Breweries,Baltika Breweries Baltika #3 Classic,Notes:,4.8,18.0,25.0,17.0,25.0,8.0,15.0,9876.0,12.0,3.0,15.0,18.0,1.0,51.0,9876.0,3.114537,3.055066,2.949339,3.229075,227.0,1
291,Gulden Draak,Brouwerij Van Steenberge N.V.,Brouwerij Van Steenberge N.V. Gulden Draak (Dark Triple),Notes:Dark Triple Ale brewed with caramel malt and re-fermented with Bordeaux wine yeast\t,10.5,25.0,50.0,4.0,46.0,28.0,14.0,102.0,41.0,0.0,62.0,16.0,22.0,75.0,4.121141,,4.120206,4.260524,4.049111,1069.0,7
485,O.V.L. Stout,Russian River Brewing Company,Russian River Brewing Company O.V.L. Stout,Notes:,4.4,30.0,40.0,16.0,77.0,,44.0,29.0,8.0,0.0,1.0,22.0,3.0,84.0,,4.305556,3.787037,3.898148,3.953704,54.0,5
513,Stone Mill Organic Pale AleGreen Valley Brewing Company (Crooked Creek),Green Valley Brewing Company (Crooked Creek),Green Valley Brewing Company (Crooked Creek) Stone Mill Organic Pale Ale,Notes:,5.5,20.0,40.0,7.0,36.0,13.0,49.0,56.0,30.0,0.0,37.0,56.0,3.0,50.0,3.057971,3.374396,3.161836,3.074879,3.270531,207.0,11
591,Best Bitter,St. Peter's Brewery Co Ltd,St. Peter's Brewery Co Ltd St. Peter's Best Bitter,Notes:A traditional best bitter ale brewed wth Pale and Crystal malts and Goldings aroma hops. The result is a full-bodied ale with distinctive fruity caramel notes. Brewed with skill and patience in one of Britain's finest small breweries.\t,3.7,20.0,35.0,17.0,45.0,2.0,79.0,47.0,28.0,0.0,20.0,101.0,11.0,82.0,3.484848,3.590909,3.469697,3.560606,3.636364,33.0,3
